"date","away","home","name","id"
"2017-04-26","SK","LG","류제국",326
"2017-05-02","NC","LG","류제국",326
"2017-05-07","LG","두산","류제국",326
"2017-05-13","한화","LG","류제국",326
"2017-05-24","두산","LG","류제국",326
"2017-05-30","넥센","LG","류제국",326
"2017-06-04","NC","LG","류제국",326
"2017-06-10","SK","LG","류제국",326
"2017-06-16","LG","기아","류제국",326
"2017-06-22","삼성","LG","류제국",326
"2017-06-28","LG","롯데","류제국",326
"2017-07-08","한화","LG","류제국",326
"2017-07-20","KT","LG","류제국",326
"2017-07-27","넥센","LG","류제국",326
"2017-08-02","롯데","LG","류제국",326
"2017-08-08","LG","삼성","류제국",326
"2017-08-19","삼성","LG","류제국",326
"2017-08-26","LG","두산","류제국",326
"2017-09-02","LG","NC","류제국",326
"2017-09-08","LG","넥센","류제국",326
"2017-09-14","LG","KT","류제국",326
"2010-03-27","LG","삼성","류택현",328
"2010-03-28","LG","삼성","류택현",328
"2010-03-30","SK","LG","류택현",328
"2010-05-06","두산","LG","류택현",328
"2010-05-07","기아","LG","류택현",328
"2010-05-08","기아","LG","류택현",328
"2010-05-09","기아","LG","류택현",328
"2010-05-11","LG","한화","류택현",328
"2010-05-12","LG","한화","류택현",328
"2010-05-14","롯데","LG","류택현",328
"2010-05-15","롯데","LG","류택현",328
"2010-05-19","LG","삼성","류택현",328
"2010-05-22","LG","두산","류택현",328
"2010-05-23","LG","두산","류택현",328
"2010-07-17","LG","삼성","류택현",328
"2010-07-18","LG","삼성","류택현",328
"2012-04-08","LG","삼성","류택현",328
"2012-04-12","롯데","LG","류택현",328
"2012-04-13","기아","LG","류택현",328
"2012-04-15","기아","LG","류택현",328
"2012-04-18","LG","한화","류택현",328
"2012-04-19","LG","한화","류택현",328
"2012-06-06","LG","넥센","류택현",328
"2012-06-10","두산","LG","류택현",328
"2012-06-14","SK","LG","류택현",328
"2012-06-15","LG","기아","류택현",328
"2012-06-16","LG","기아","류택현",328
"2012-06-21","LG","한화","류택현",328
"2012-06-22","롯데","LG","류택현",328
"2012-06-23","롯데","LG","류택현",328
"2012-06-26","기아","LG","류택현",328
"2012-06-27","기아","LG","류택현",328
"2012-07-03","삼성","LG","류택현",328
"2012-08-16","기아","LG","류택현",328
"2012-08-17","LG","한화","류택현",328
"2012-08-18","LG","한화","류택현",328
"2012-08-21","LG","기아","류택현",328
"2012-08-22","LG","기아","류택현",328
"2012-08-25","삼성","LG","류택현",328
"2012-08-29","LG","두산","류택현",328
"2012-08-31","LG","롯데","류택현",328
"2012-09-01","LG","롯데","류택현",328
"2012-09-04","LG","삼성","류택현",328
"2012-09-08","기아","LG","류택현",328
"2012-09-19","넥센","LG","류택현",328
"2012-09-20","한화","LG","류택현",328
"2013-03-30","LG","SK","류택현",328
"2013-04-03","LG","넥센","류택현",328
"2013-04-07","두산","LG","류택현",328
"2013-04-09","NC","LG","류택현",328
"2013-04-10","NC","LG","류택현",328
"2013-04-11","NC","LG","류택현",328
"2013-04-16","LG","기아","류택현",328
"2013-04-17","LG","기아","류택현",328
"2013-04-26","롯데","LG","류택현",328
"2013-05-19","기아","LG","류택현",328
"2013-05-21","LG","삼성","류택현",328
"2013-05-23","LG","삼성","류택현",328
"2013-05-24","SK","LG","류택현",328
"2013-05-26","SK","LG","류택현",328
"2013-05-30","한화","LG","류택현",328
"2013-06-01","LG","기아","류택현",328
"2013-06-05","두산","LG","류택현",328
"2013-06-06","두산","LG","류택현",328
"2013-06-07","롯데","LG","류택현",328
"2013-06-09","롯데","LG","류택현",328
"2013-06-13","LG","한화","류택현",328
"2013-06-14","넥센","LG","류택현",328
"2013-06-16","넥센","LG","류택현",328
"2013-06-20","LG","NC","류택현",328
"2013-06-21","LG","삼성","류택현",328
"2013-06-23","LG","삼성","류택현",328
"2013-06-28","SK","LG","류택현",328
"2013-06-29","SK","LG","류택현",328
"2013-06-30","SK","LG","류택현",328
"2013-07-05","LG","넥센","류택현",328
"2013-07-09","NC","LG","류택현",328
"2013-07-11","NC","LG","류택현",328
"2013-07-13","LG","SK","류택현",328
"2013-07-16","LG","롯데","류택현",328
"2013-07-24","기아","LG","류택현",328
"2013-07-26","LG","두산","류택현",328
"2013-08-02","삼성","LG","류택현",328
"2013-08-04","삼성","LG","류택현",328
"2013-08-06","LG","NC","류택현",328
"2013-08-08","롯데","LG","류택현",328
"2013-08-09","롯데","LG","류택현",328
"2013-08-10","LG","두산","류택현",328
"2013-08-13","LG","삼성","류택현",328
"2013-08-15","한화","LG","류택현",328
"2013-08-16","한화","LG","류택현",328
"2013-08-18","LG","기아","류택현",328
"2013-08-21","LG","넥센","류택현",328
"2013-08-31","LG","롯데","류택현",328
"2013-09-05","LG","한화","류택현",328
"2013-09-07","삼성","LG","류택현",328
"2013-09-15","NC","LG","류택현",328
"2013-09-19","LG","SK","류택현",328
"2013-09-20","두산","LG","류택현",328
"2013-09-25","LG","한화","류택현",328
"2013-09-28","넥센","LG","류택현",328
"2013-09-30","두산","LG","류택현",328
"2013-10-01","LG","롯데","류택현",328
"2013-10-02","한화","LG","류택현",328
"2014-03-29","LG","두산","류택현",328
"2014-04-03","SK","LG","류택현",328
"2010-03-30","롯데","한화","류현진",329
"2010-04-04","삼성","한화","류현진",329
"2010-04-10","한화","롯데","류현진",329
"2010-04-16","넥센","한화","류현진",329
"2010-04-22","한화","삼성","류현진",329
"2010-04-29","두산","한화","류현진",329
"2010-05-05","한화","기아","류현진",329
"2010-05-11","LG","한화","류현진",329
"2010-05-16","기아","한화","류현진",329
"2010-05-25","넥센","한화","류현진",329
"2010-06-01","한화","SK","류현진",329
"2010-06-08","한화","LG","류현진",329
"2010-06-16","기아","한화","류현진",329
"2010-06-22","한화","롯데","류현진",329
"2010-06-27","LG","한화","류현진",329
"2010-07-03","한화","넥센","류현진",329
"2010-07-08","LG","한화","류현진",329
"2010-07-14","한화","SK","류현진",329
"2010-07-21","롯데","한화","류현진",329
"2010-07-28","삼성","한화","류현진",329
"2010-08-03","한화","넥센","류현진",329
"2010-08-08","롯데","한화","류현진",329
"2010-08-17","한화","LG","류현진",329
"2010-08-26","한화","넥센","류현진",329
"2010-09-02","삼성","한화","류현진",329
"2011-04-02","한화","롯데","류현진",329
"2011-04-08","LG","한화","류현진",329
"2011-04-14","한화","SK","류현진",329
"2011-04-20","롯데","한화","류현진",329
"2011-04-26","한화","넥센","류현진",329
"2011-05-01","한화","삼성","류현진",329
"2011-05-08","넥센","한화","류현진",329
"2011-05-14","삼성","한화","류현진",329
"2011-05-20","한화","기아","류현진",329
"2011-05-26","SK","한화","류현진",329
"2011-06-01","삼성","한화","류현진",329
"2011-06-10","한화","롯데","류현진",329
"2011-06-14","기아","한화","류현진",329
"2011-06-19","두산","한화","류현진",329
"2011-06-28","한화","SK","류현진",329
"2011-07-17","한화","SK","류현진",329
"2011-07-30","SK","한화","류현진",329
"2011-07-31","SK","한화","류현진",329
"2011-08-02","롯데","한화","류현진",329
"2011-09-02","넥센","한화","류현진",329
"2011-09-08","한화","넥센","류현진",329
"2011-09-17","한화","SK","류현진",329
"2011-09-28","LG","한화","류현진",329
"2011-10-06","한화","롯데","류현진",329
"2012-04-07","한화","롯데","류현진",329
"2012-04-13","한화","SK","류현진",329
"2012-04-19","LG","한화","류현진",329
"2012-04-26","한화","기아","류현진",329
"2012-05-02","한화","LG","류현진",329
"2012-05-08","기아","한화","류현진",329
"2012-05-13","롯데","한화","류현진",329
"2012-05-19","SK","한화","류현진",329
"2012-05-25","한화","넥센","류현진",329
"2012-05-31","삼성","한화","류현진",329
"2012-06-07","롯데","한화","류현진",329
"2012-06-24","두산","한화","류현진",329
"2012-07-01","기아","한화","류현진",329
"2012-07-08","SK","한화","류현진",329
"2012-07-18","삼성","한화","류현진",329
"2012-07-24","롯데","한화","류현진",329
"2012-07-29","한화","기아","류현진",329
"2012-08-04","SK","한화","류현진",329
"2012-08-10","한화","넥센","류현진",329
"2012-08-17","LG","한화","류현진",329
"2012-08-23","한화","SK","류현진",329
"2012-08-31","한화","기아","류현진",329
"2012-09-06","롯데","한화","류현진",329
"2012-09-12","삼성","한화","류현진",329
"2012-09-18","한화","삼성","류현진",329
"2012-09-25","한화","두산","류현진",329
"2012-10-04","넥센","한화","류현진",329
"2016-06-17","NC","KT","류희운",330
"2016-08-21","한화","KT","류희운",330
"2016-08-23","KT","롯데","류희운",330
"2016-09-15","KT","넥센","류희운",330
"2016-09-17","두산","KT","류희운",330
"2017-05-04","롯데","KT","류희운",330
"2017-05-23","KT","삼성","류희운",330
"2017-05-25","KT","삼성","류희운",330
"2017-05-27","KT","두산","류희운",330
"2017-05-31","SK","KT","류희운",330
"2017-06-14","KT","삼성","류희운",330
"2017-06-18","한화","KT","류희운",330
"2017-06-22","롯데","KT","류희운",330
"2017-06-29","KT","한화","류희운",330
"2017-07-08","기아","KT","류희운",330
"2017-07-12","삼성","KT","류희운",330
"2017-07-22","KT","넥센","류희운",330
"2017-07-28","NC","KT","류희운",330
"2017-08-03","KT","기아","류희운",330
"2017-08-09","KT","롯데","류희운",330
"2017-08-17","삼성","KT","류희운",330
"2017-08-19","두산","KT","류희운",330
"2017-08-23","한화","KT","류희운",330
"2017-08-30","NC","KT","류희운",330
"2017-09-07","KT","두산","류희운",330
"2017-09-13","KT","넥센","류희운",330
"2017-09-19","KT","LG","류희운",330
"2017-09-27","두산","KT","류희운",330
"2017-10-03","기아","KT","류희운",330
"2018-03-25","KT","기아","류희운",330
"2018-03-29","KT","SK","류희운",330
"2018-04-04","KT","넥센","류희운",330
"2018-04-10","KT","NC","류희운",330
"2018-04-12","KT","NC","류희운",330
"2018-04-14","KT","LG","류희운",330
"2018-04-17","SK","KT","류희운",330
"2018-04-24","롯데","KT","류희운",330
"2018-04-27","기아","KT","류희운",330
"2018-05-03","KT","두산","류희운",330
"2018-05-08","삼성","KT","류희운",330
"2018-05-09","삼성","KT","류희운",330
"2018-05-16","KT","한화","류희운",330
"2018-05-18","NC","KT","류희운",330
"2018-05-22","KT","기아","류희운",330
"2018-05-25","LG","KT","류희운",330
"2018-05-27","LG","KT","류희운",330
"2018-06-01","KT","SK","류희운",330
"2018-06-05","기아","KT","류희운",330
"2018-07-07","KT","롯데","류희운",330
"2018-07-08","KT","롯데","류희운",330
"2018-07-17","한화","KT","류희운",330
"2018-08-14","NC","KT","류희운",330
"2018-09-06","한화","KT","류희운",330
"2018-09-08","KT","넥센","류희운",330
"2018-09-12","KT","SK","류희운",330
"2018-09-19","SK","KT","류희운",330
"2018-09-25","기아","KT","류희운",330
"2018-09-29","롯데","KT","류희운",330
"2014-04-03","SK","LG","리오단",331
"2014-04-10","LG","롯데","리오단",331
"2014-04-16","넥센","LG","리오단",331
"2014-04-22","LG","삼성","리오단",331
"2014-04-27","기아","LG","리오단",331
"2014-05-05","두산","LG","리오단",331
"2014-05-11","LG","넥센","리오단",331
"2014-05-22","LG","기아","리오단",331
"2014-05-28","삼성","LG","리오단",331
"2014-06-08","기아","LG","리오단",331
"2014-06-14","SK","LG","리오단",331
"2014-06-21","LG","한화","리오단",331
"2014-06-26","NC","LG","리오단",331
"2014-07-02","한화","LG","리오단",331
"2014-07-08","두산","LG","리오단",331
"2014-07-15","삼성","LG","리오단",331
"2014-07-22","LG","기아","리오단",331
"2014-07-27","롯데","LG","리오단",331
"2014-08-02","넥센","LG","리오단",331
"2014-08-09","한화","LG","리오단",331
"2014-08-15","NC","LG","리오단",331
"2014-08-22","기아","LG","리오단",331
"2014-08-30","롯데","LG","리오단",331
"2014-09-06","LG","한화","리오단",331
"2014-09-13","삼성","LG","리오단",331
"2014-10-03","넥센","LG","리오단",331
"2014-10-09","기아","LG","리오단",331
"2014-10-15","LG","삼성","리오단",331
"2011-04-02","LG","두산","리즈",332
"2011-04-08","LG","한화","리즈",332
"2011-04-13","삼성","LG","리즈",332
"2011-04-19","LG","SK","리즈",332
"2011-04-24","기아","LG","리즈",332
"2011-04-29","넥센","LG","리즈",332
"2011-05-05","LG","두산","리즈",332
"2011-05-11","한화","LG","리즈",332
"2011-05-17","LG","기아","리즈",332
"2011-05-25","두산","LG","리즈",332
"2011-05-31","기아","LG","리즈",332
"2011-06-05","LG","롯데","리즈",332
"2011-06-10","LG","기아","리즈",332
"2011-06-16","LG","삼성","리즈",332
"2011-07-01","두산","LG","리즈",332
"2011-07-07","LG","한화","리즈",332
"2011-07-12","SK","LG","리즈",332
"2011-07-17","LG","롯데","리즈",332
"2011-07-20","LG","넥센","리즈",332
"2011-07-29","삼성","LG","리즈",332
"2011-08-04","LG","SK","리즈",332
"2011-08-09","LG","기아","리즈",332
"2011-08-14","롯데","LG","리즈",332
"2011-08-20","LG","삼성","리즈",332
"2011-08-26","LG","한화","리즈",332
"2011-08-31","LG","SK","리즈",332
"2011-09-16","SK","LG","리즈",332
"2011-09-21","넥센","LG","리즈",332
"2011-09-29","LG","넥센","리즈",332
"2011-10-04","삼성","LG","리즈",332
"2012-04-07","LG","삼성","리즈",332
"2012-04-08","LG","삼성","리즈",332
"2012-04-13","기아","LG","리즈",332
"2012-04-15","기아","LG","리즈",332
"2012-04-19","LG","한화","리즈",332
"2012-04-20","SK","LG","리즈",332
"2012-04-26","넥센","LG","리즈",332
"2012-05-13","삼성","LG","리즈",332
"2012-05-19","LG","두산","리즈",332
"2012-05-25","LG","기아","리즈",332
"2012-05-31","LG","롯데","리즈",332
"2012-06-06","LG","넥센","리즈",332
"2012-06-12","SK","LG","리즈",332
"2012-06-17","LG","기아","리즈",332
"2012-06-23","롯데","LG","리즈",332
"2012-07-03","삼성","LG","리즈",332
"2012-07-08","두산","LG","리즈",332
"2012-07-12","LG","삼성","리즈",332
"2012-07-18","SK","LG","리즈",332
"2012-07-24","LG","두산","리즈",332
"2012-07-29","LG","SK","리즈",332
"2012-08-04","LG","넥센","리즈",332
"2012-08-09","롯데","LG","리즈",332
"2012-08-17","LG","한화","리즈",332
"2012-08-23","LG","기아","리즈",332
"2012-08-31","LG","롯데","리즈",332
"2012-09-05","LG","삼성","리즈",332
"2012-09-12","SK","LG","리즈",332
"2012-09-18","넥센","LG","리즈",332
"2012-09-24","LG","SK","리즈",332
"2012-09-30","두산","LG","리즈",332
"2012-10-06","LG","두산","리즈",332
"2013-03-30","LG","SK","리즈",332
"2013-04-05","두산","LG","리즈",332
"2013-04-10","NC","LG","리즈",332
"2013-04-16","LG","기아","리즈",332
"2013-04-24","삼성","LG","리즈",332
"2013-04-30","LG","NC","리즈",332
"2013-05-05","LG","두산","리즈",332
"2013-05-11","LG","롯데","리즈",332
"2013-05-17","기아","LG","리즈",332
"2013-05-22","LG","삼성","리즈",332
"2013-05-28","한화","LG","리즈",332
"2013-06-02","LG","기아","리즈",332
"2013-06-08","롯데","LG","리즈",332
"2013-06-15","넥센","LG","리즈",332
"2013-06-21","LG","삼성","리즈",332
"2013-06-28","SK","LG","리즈",332
"2013-07-05","LG","넥센","리즈",332
"2013-07-10","NC","LG","리즈",332
"2013-07-16","LG","롯데","리즈",332
"2013-07-23","기아","LG","리즈",332
"2013-07-28","LG","두산","리즈",332
"2013-08-03","삼성","LG","리즈",332
"2013-08-09","롯데","LG","리즈",332
"2013-08-16","한화","LG","리즈",332
"2013-08-22","LG","SK","리즈",332
"2013-08-28","넥센","LG","리즈",332
"2013-09-03","SK","LG","리즈",332
"2013-09-08","삼성","LG","리즈",332
"2013-09-14","NC","LG","리즈",332
"2013-09-20","두산","LG","리즈",332
"2013-09-28","넥센","LG","리즈",332
"2013-10-03","한화","LG","리즈",332
"2015-03-31","롯데","LG","린드블럼",333
"2015-04-07","롯데","삼성","린드블럼",333
"2015-04-12","한화","롯데","린드블럼",333
"2015-04-18","롯데","두산","린드블럼",333
"2015-04-24","삼성","롯데","린드블럼",333
"2015-04-30","롯데","넥센","린드블럼",333
"2015-05-06","SK","롯데","린드블럼",333
"2015-05-12","넥센","롯데","린드블럼",333
"2015-05-17","롯데","KT","린드블럼",333
"2015-05-23","LG","롯데","린드블럼",333
"2015-05-29","한화","롯데","린드블럼",333
"2015-06-04","롯데","삼성","린드블럼",333
"2015-06-09","KT","롯데","린드블럼",333
"2015-06-14","롯데","SK","린드블럼",333
"2015-06-21","롯데","두산","린드블럼",333
"2015-06-26","넥센","롯데","린드블럼",333
"2015-07-03","SK","롯데","린드블럼",333
"2015-07-09","롯데","LG","린드블럼",333
"2015-07-15","롯데","한화","린드블럼",333
"2015-07-24","롯데","기아","린드블럼",333
"2015-07-29","LG","롯데","린드블럼",333
"2015-08-04","두산","롯데","린드블럼",333
"2015-08-09","롯데","한화","린드블럼",333
"2015-08-15","롯데","넥센","린드블럼",333
"2015-08-21","기아","롯데","린드블럼",333
"2015-08-27","넥센","롯데","린드블럼",333
"2015-09-02","KT","롯데","린드블럼",333
"2015-09-08","롯데","SK","린드블럼",333
"2015-09-13","한화","롯데","린드블럼",333
"2015-09-18","SK","롯데","린드블럼",333
"2015-09-24","두산","롯데","린드블럼",333
"2015-09-30","기아","롯데","린드블럼",333
"2016-04-01","롯데","넥센","린드블럼",333
"2016-04-07","SK","롯데","린드블럼",333
"2016-04-13","롯데","LG","린드블럼",333
"2016-04-19","한화","롯데","린드블럼",333
"2016-04-24","기아","롯데","린드블럼",333
"2016-04-30","NC","롯데","린드블럼",333
"2016-05-06","롯데","두산","린드블럼",333
"2016-05-12","넥센","롯데","린드블럼",333
"2016-05-18","롯데","SK","린드블럼",333
"2016-05-25","LG","롯데","린드블럼",333
"2016-05-31","KT","롯데","린드블럼",333
"2016-06-05","NC","롯데","린드블럼",333
"2016-06-11","롯데","두산","린드블럼",333
"2016-06-17","SK","롯데","린드블럼",333
"2016-06-23","롯데","기아","린드블럼",333
"2016-06-29","삼성","롯데","린드블럼",333
"2016-07-09","LG","롯데","린드블럼",333
"2016-07-22","한화","롯데","린드블럼",333
"2016-07-28","롯데","LG","린드블럼",333
"2016-08-04","넥센","롯데","린드블럼",333
"2016-08-10","롯데","NC","린드블럼",333
"2016-08-16","롯데","넥센","린드블럼",333
"2016-08-21","SK","롯데","린드블럼",333
"2016-08-27","롯데","삼성","린드블럼",333
"2016-09-03","롯데","기아","린드블럼",333
"2016-09-08","삼성","롯데","린드블럼",333
"2016-09-13","롯데","KT","린드블럼",333
"2016-09-18","넥센","롯데","린드블럼",333
"2016-09-24","롯데","NC","린드블럼",333
"2016-10-01","NC","롯데","린드블럼",333
"2017-07-22","롯데","기아","린드블럼",333
"2017-07-29","롯데","SK","린드블럼",333
"2017-08-04","넥센","롯데","린드블럼",333
"2017-08-10","롯데","NC","린드블럼",333
"2017-08-16","두산","롯데","린드블럼",333
"2017-08-22","롯데","기아","린드블럼",333
"2017-08-27","넥센","롯데","린드블럼",333
"2017-09-02","한화","롯데","린드블럼",333
"2017-09-09","롯데","KT","린드블럼",333
"2017-09-15","기아","롯데","린드블럼",333
"2017-09-22","롯데","한화","린드블럼",333
"2017-09-29","롯데","SK","린드블럼",333
"2018-03-24","삼성","두산","린드블럼",333
"2018-03-30","두산","KT","린드블럼",333
"2018-04-07","NC","두산","린드블럼",333
"2018-04-13","두산","넥센","린드블럼",333
"2018-04-19","한화","두산","린드블럼",333
"2018-04-25","두산","SK","린드블럼",333
"2018-05-01","KT","두산","린드블럼",333
"2018-05-06","두산","LG","린드블럼",333
"2018-05-13","넥센","두산","린드블럼",333
"2018-05-20","두산","롯데","린드블럼",333
"2018-05-26","삼성","두산","린드블럼",333
"2018-06-01","두산","기아","린드블럼",333
"2018-06-07","두산","넥센","린드블럼",333
"2018-06-13","KT","두산","린드블럼",333
"2018-06-19","넥센","두산","린드블럼",333
"2018-06-24","두산","삼성","린드블럼",333
"2018-06-30","기아","두산","린드블럼",333
"2018-07-07","삼성","두산","린드블럼",333
"2018-07-18","롯데","두산","린드블럼",333
"2018-07-24","두산","SK","린드블럼",333
"2018-07-29","한화","두산","린드블럼",333
"2018-08-05","두산","기아","린드블럼",333
"2018-08-11","롯데","두산","린드블럼",333
"2018-09-04","기아","두산","린드블럼",333
"2018-09-09","두산","SK","린드블럼",333
"2018-09-21","두산","LG","린드블럼",333
"2016-04-01","KT","SK","마리몬",336
"2016-04-08","기아","KT","마리몬",336
"2016-04-15","SK","KT","마리몬",336
"2016-04-23","KT","삼성","마리몬",336
"2016-04-30","KT","LG","마리몬",336
"2016-05-06","한화","KT","마리몬",336
"2016-05-13","KT","NC","마리몬",336
"2016-05-19","LG","KT","마리몬",336
"2016-05-25","KT","두산","마리몬",336
"2016-05-31","KT","롯데","마리몬",336
"2016-06-05","LG","KT","마리몬",336
"2016-06-11","KT","넥센","마리몬",336
"2012-04-07","기아","SK","마리오",337
"2012-04-13","한화","SK","마리오",337
"2012-04-18","SK","롯데","마리오",337
"2012-04-24","두산","SK","마리오",337
"2012-05-03","SK","기아","마리오",337
"2012-05-09","SK","두산","마리오",337
"2012-05-15","LG","SK","마리오",337
"2012-05-20","SK","한화","마리오",337
"2012-05-26","SK","삼성","마리오",337
"2012-06-01","기아","SK","마리오",337
"2012-06-06","SK","두산","마리오",337
"2012-06-12","SK","LG","마리오",337
"2012-06-17","한화","SK","마리오",337
"2012-06-23","SK","기아","마리오",337
"2012-07-19","SK","LG","마리오",337
"2012-07-25","SK","삼성","마리오",337
"2012-09-26","SK","넥센","마리오",337
"2012-10-01","SK","한화","마리오",337
"2014-08-01","두산","한화","마야",338
"2014-08-07","넥센","두산","마야",338
"2014-08-14","두산","넥센","마야",338
"2014-08-19","두산","SK","마야",338
"2014-08-24","NC","두산","마야",338
"2014-08-30","두산","NC","마야",338
"2014-09-05","두산","LG","마야",338
"2014-09-13","두산","롯데","마야",338
"2014-10-04","두산","NC","마야",338
"2014-10-11","LG","두산","마야",338
"2014-10-17","NC","두산","마야",338
"2015-03-28","NC","두산","마야",338
"2015-04-03","두산","롯데","마야",338
"2015-04-09","넥센","두산","마야",338
"2015-04-21","두산","넥센","마야",338
"2015-04-26","기아","두산","마야",338
"2015-05-02","두산","삼성","마야",338
"2015-05-08","한화","두산","마야",338
"2015-05-14","두산","SK","마야",338
"2015-05-20","삼성","두산","마야",338
"2015-05-26","두산","NC","마야",338
"2015-05-31","두산","KT","마야",338
"2015-06-06","두산","넥센","마야",338
"2015-06-12","NC","두산","마야",338
"2016-04-05","넥센","한화","마에스트리",339
"2016-04-10","한화","NC","마에스트리",339
"2016-04-15","LG","한화","마에스트리",339
"2016-04-20","한화","롯데","마에스트리",339
"2016-04-26","기아","한화","마에스트리",339
"2016-05-01","삼성","한화","마에스트리",339
"2016-05-07","한화","KT","마에스트리",339
"2016-05-12","NC","한화","마에스트리",339
"2016-06-17","넥센","한화","마에스트리",339
"2010-03-27","한화","SK","마일영",340
"2010-04-03","삼성","한화","마일영",340
"2010-04-06","한화","두산","마일영",340
"2010-04-08","한화","두산","마일영",340
"2010-04-09","한화","롯데","마일영",340
"2010-04-11","한화","롯데","마일영",340
"2010-04-13","SK","한화","마일영",340
"2010-04-16","넥센","한화","마일영",340
"2010-04-17","넥센","한화","마일영",340
"2010-04-24","한화","LG","마일영",340
"2010-04-25","한화","LG","마일영",340
"2010-04-29","두산","한화","마일영",340
"2010-05-02","삼성","한화","마일영",340
"2010-05-06","한화","기아","마일영",340
"2010-05-12","LG","한화","마일영",340
"2010-05-13","LG","한화","마일영",340
"2010-05-15","기아","한화","마일영",340
"2010-05-19","한화","두산","마일영",340
"2010-05-20","한화","두산","마일영",340
"2010-05-27","넥센","한화","마일영",340
"2010-05-28","한화","기아","마일영",340
"2010-05-30","한화","기아","마일영",340
"2010-06-04","두산","한화","마일영",340
"2010-06-05","두산","한화","마일영",340
"2010-06-09","한화","LG","마일영",340
"2010-06-16","기아","한화","마일영",340
"2010-06-17","기아","한화","마일영",340
"2010-06-18","한화","삼성","마일영",340
"2010-06-20","한화","삼성","마일영",340
"2010-06-24","한화","롯데","마일영",340
"2010-06-25","LG","한화","마일영",340
"2010-06-29","두산","한화","마일영",340
"2010-07-01","두산","한화","마일영",340
"2010-07-14","한화","SK","마일영",340
"2010-07-20","롯데","한화","마일영",340
"2010-07-29","삼성","한화","마일영",340
"2010-07-30","한화","두산","마일영",340
"2010-07-31","한화","두산","마일영",340
"2010-08-05","한화","넥센","마일영",340
"2010-08-08","롯데","한화","마일영",340
"2010-08-12","기아","한화","마일영",340
"2010-08-13","한화","삼성","마일영",340
"2010-08-18","한화","LG","마일영",340
"2010-08-19","한화","LG","마일영",340
"2010-08-25","한화","두산","마일영",340
"2010-08-27","한화","넥센","마일영",340
"2010-08-29","두산","한화","마일영",340
"2011-04-02","한화","롯데","마일영",340
"2011-04-05","기아","한화","마일영",340
"2011-04-08","LG","한화","마일영",340
"2011-04-09","LG","한화","마일영",340
"2011-04-12","한화","SK","마일영",340
"2011-04-13","한화","SK","마일영",340
"2011-04-17","한화","기아","마일영",340
"2011-04-19","롯데","한화","마일영",340
"2011-04-23","두산","한화","마일영",340
"2011-04-24","두산","한화","마일영",340
"2011-05-12","한화","LG","마일영",340
"2011-05-17","한화","두산","마일영",340
"2011-05-18","한화","두산","마일영",340
"2011-05-19","한화","두산","마일영",340
"2011-05-20","한화","기아","마일영",340
"2011-05-21","한화","기아","마일영",340
"2011-05-24","SK","한화","마일영",340
"2011-05-27","한화","두산","마일영",340
"2011-05-29","한화","두산","마일영",340
"2011-05-31","삼성","한화","마일영",340
"2011-06-02","삼성","한화","마일영",340
"2011-06-04","넥센","한화","마일영",340
"2011-06-05","넥센","한화","마일영",340
"2011-06-08","한화","LG","마일영",340
"2011-06-11","한화","롯데","마일영",340
"2011-06-15","기아","한화","마일영",340
"2011-06-17","두산","한화","마일영",340
"2011-06-21","한화","삼성","마일영",340
"2011-06-28","한화","SK","마일영",340
"2011-06-30","한화","SK","마일영",340
"2011-07-02","한화","기아","마일영",340
"2011-07-06","LG","한화","마일영",340
"2011-07-09","넥센","한화","마일영",340
"2011-07-14","한화","롯데","마일영",340
"2011-07-19","기아","한화","마일영",340
"2011-07-21","기아","한화","마일영",340
"2011-07-29","SK","한화","마일영",340
"2011-07-31","SK","한화","마일영",340
"2011-08-06","한화","LG","마일영",340
"2011-08-14","두산","한화","마일영",340
"2011-08-20","한화","두산","마일영",340
"2011-08-25","삼성","한화","마일영",340
"2011-08-30","한화","두산","마일영",340
"2011-09-03","넥센","한화","마일영",340
"2011-09-06","한화","삼성","마일영",340
"2011-09-11","한화","SK","마일영",340
"2011-09-16","롯데","한화","마일영",340
"2011-09-24","롯데","한화","마일영",340
"2011-09-28","LG","한화","마일영",340
"2011-10-04","한화","롯데","마일영",340
"2011-10-06","한화","롯데","마일영",340
"2012-04-11","두산","한화","마일영",340
"2012-04-15","한화","SK","마일영",340
"2012-04-17","LG","한화","마일영",340
"2012-04-18","LG","한화","마일영",340
"2012-04-20","삼성","한화","마일영",340
"2012-04-22","삼성","한화","마일영",340
"2012-04-27","넥센","한화","마일영",340
"2012-05-01","한화","LG","마일영",340
"2012-05-05","한화","삼성","마일영",340
"2012-05-08","기아","한화","마일영",340
"2012-05-10","기아","한화","마일영",340
"2012-05-11","롯데","한화","마일영",340
"2012-05-12","롯데","한화","마일영",340
"2012-05-13","롯데","한화","마일영",340
"2012-05-15","한화","두산","마일영",340
"2012-05-20","SK","한화","마일영",340
"2012-05-22","한화","기아","마일영",340
"2012-05-25","한화","넥센","마일영",340
"2012-05-26","한화","넥센","마일영",340
"2012-05-30","삼성","한화","마일영",340
"2012-05-31","삼성","한화","마일영",340
"2012-06-03","한화","LG","마일영",340
"2012-06-06","롯데","한화","마일영",340
"2012-06-07","롯데","한화","마일영",340
"2012-06-09","넥센","한화","마일영",340
"2012-06-14","한화","삼성","마일영",340
"2012-06-16","한화","SK","마일영",340
"2012-06-19","LG","한화","마일영",340
