"date","away","home","doubleheader","name","team","position","mound","win","lose","draw","hld","sv","inning","restinning","r","er","k","bb","ab","tbf"
"2018-10-06","한화","롯데","0","윤길현",0,"롯데","불펜투수","6.7",0,0,1,0,"1","0",0,0,1,0,4,4
"2018-10-06","한화","롯데","0","구승민",0,"롯데","불펜투수","7.2",0,0,1,0,"1","1",0,0,0,0,4,4
"2018-10-06","한화","롯데","0","손승락",0,"롯데","불펜투수","9.6",0,0,0,1,"1","0",0,0,1,1,3,4
"2018-10-09","한화","KT","0","샘슨",0,"한화","선발투수","1.1",0,0,0,0,"2","0",1,1,0,3,10,13
"2018-10-09","한화","KT","0","안영명",1,"한화","불펜투수","3.5",0,0,0,0,"2","1",0,0,3,1,7,8
"2018-10-09","한화","KT","0","권혁",0,"한화","불펜투수","5.4",0,0,0,0,"0","1",0,0,1,0,1,1
"2018-10-09","한화","KT","0","박상원",0,"한화","불펜투수","5.5",0,0,0,0,"1","0",0,0,2,1,4,5
"2018-10-09","한화","KT","0","김범수",0,"한화","불펜투수","6.1",0,0,0,0,"0","1",0,0,1,0,1,1
"2018-10-09","한화","KT","0","송은범",0,"한화","불펜투수","7.2",0,0,0,0,"1","0",1,0,2,0,4,4
"2018-10-09","한화","KT","0","서균",0,"한화","불펜투수","8.6",0,0,0,0,"0","0",1,1,0,0,1,1
"2018-10-09","한화","KT","0","이태양",0,"한화","불펜투수","8.7",0,0,0,0,"1","0",3,3,2,0,6,6
"2018-10-09","한화","KT","0","정우람",0,"한화","불펜투수","9.4",0,0,0,0,"1","0",0,0,3,0,3,3
"2018-10-09","한화","KT","0","피어밴드",0,"KT","선발투수","1.1",1,0,0,0,"4","0",6,6,3,0,20,21
"2018-10-09","한화","KT","0","김사율",0,"KT","불펜투수","5.4",0,0,0,0,"2","0",0,0,3,0,6,6
"2018-10-09","한화","KT","0","홍성용",0,"KT","불펜투수","7.1",0,0,0,0,"0","2",2,2,0,1,2,4
"2018-10-09","한화","KT","0","고창성",0,"KT","불펜투수","7.5",0,0,0,0,"0","1",2,2,0,0,4,4
"2018-10-09","한화","KT","0","배제성",0,"KT","불펜투수","8.9",0,0,0,0,"2","0",0,0,1,1,8,9
"2018-10-10","한화","기아","0","헤일",0,"한화","선발투수","1.1",1,0,0,0,"5","1",3,3,5,3,20,23
"2018-10-10","한화","기아","0","송은범",0,"한화","불펜투수","6.6",0,0,0,0,"0","2",1,1,0,0,3,3
"2018-10-10","한화","기아","0","권혁",0,"한화","불펜투수","7.9",0,0,0,0,"0","1",1,1,0,0,2,2
"2018-10-10","한화","기아","0","이태양",0,"한화","불펜투수","7.2",0,0,0,0,"0","0",1,1,0,0,1,1
"2018-10-10","한화","기아","0","김범수",0,"한화","불펜투수","7.3",0,0,0,0,"0","2",0,0,1,0,3,3
"2018-10-10","한화","기아","0","김성훈",0,"한화","불펜투수","8.6",0,0,0,0,"1","0",0,0,1,0,3,3
"2018-10-10","한화","기아","0","한승혁",1,"기아","선발투수","1.1",0,0,0,0,"5","1",0,0,3,2,17,19
"2018-10-10","한화","기아","0","임기준",0,"기아","불펜투수","6.2",0,0,1,0,"2","2",0,0,2,2,7,9
"2018-10-10","한화","기아","0","이민우",0,"기아","불펜투수","9.2",0,0,0,0,"1","0",1,1,0,0,5,5
"2018-10-13","NC","한화","0","베렛",0,"NC","선발투수","1.1",0,0,0,0,"4","0",5,5,1,1,17,19
"2018-10-13","NC","한화","0","강윤구",0,"NC","불펜투수","5.2",1,0,0,0,"0","2",5,5,1,1,7,8
"2018-10-13","NC","한화","0","정수민",0,"NC","불펜투수","5.1",0,0,0,0,"0","2",0,0,1,2,2,4
"2018-10-13","NC","한화","0","원종현",0,"NC","불펜투수","6.5",0,0,0,0,"1","2",0,0,1,0,4,4
"2018-10-13","NC","한화","0","이민호",0,"NC","불펜투수","8.9",0,0,0,0,"1","0",0,0,0,0,4,4
"2018-10-13","NC","한화","0","김민우",0,"한화","선발투수","1.1",0,0,0,0,"0","2",2,2,2,2,4,6
"2018-10-13","NC","한화","0","샘슨",0,"한화","불펜투수","1.7",0,0,0,0,"2","1",2,2,1,2,8,10
"2018-10-13","NC","한화","0","박상원",1,"한화","불펜투수","4.8",0,0,0,0,"2","0",1,1,2,0,8,8
"2018-10-13","NC","한화","0","김범수",0,"한화","불펜투수","6.7",0,0,0,0,"1","1",1,1,3,1,5,6
"2018-10-13","NC","한화","0","송은범",0,"한화","불펜투수","7.4",0,0,0,0,"1","2",0,0,2,1,5,6
"2018-10-13","NC","한화","0","정우람",0,"한화","불펜투수","9.1",0,0,0,0,"1","0",2,2,1,0,5,5
