"date","away","home","doubleheader","name","team","position","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ab","h","r","rbi","id"
"2018-07-04","한화","기아","0","류승현","기아","三","0","7003","0","1117","0",1201,"1017",0,"0",0,0,0,4,3,1,2,"323"
"2018-07-04","한화","기아","0","박준태","기아","우","0","1011","0","3100","0",2000,"7003",0,"0",0,0,0,3,1,1,0,"436"
"2018-07-04","한화","기아","0","백창수","한화","타","0","0","0","0","0",0,"0",7001,"0",0,0,0,1,0,0,0,"480"
"2018-07-04","한화","기아","0","버나디나","기아","중","1019","0","2000","0","7405",2000,"0",7101,"0",0,0,0,5,1,0,0,"484"
"2018-07-04","한화","기아","0","송광민","한화","三","7102","0","7003","1012","0",0,"2000",0,"2000",0,0,0,5,1,0,2,"540"
"2018-07-04","한화","기아","0","신범수","기아","포","0","7100","0","1110","0",2000,"0",0,"0",0,0,0,3,1,0,2,"563"
"2018-07-04","한화","기아","0","안치홍","기아","지","7104","0","7305","0","2000",0,"1017",0,"0",0,0,0,4,1,1,0,"608"
"2018-07-04","한화","기아","0","양성우","한화","좌","7108","0","7402","0","3000",0,"2000",0,"0",0,0,0,3,0,0,0,"615"
"2018-07-04","한화","기아","0","이성열","한화","一","1116","0","3200","0","7107",0,"3000",0,"0",0,0,0,2,1,0,2,"764"
"2018-07-04","한화","기아","0","이용규","한화","중","1116","2000","0","4102","0",1017,"0",1017,"0",0,0,0,4,3,1,0,"788"
"2018-07-04","한화","기아","0","장진혁","한화","타","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"911"
"2018-07-04","한화","기아","0","정성훈","기아","一","0","1012","0","7102","0",6002,"7208",0,"0",0,0,0,4,1,1,0,"948"
"2018-07-04","한화","기아","0","정은원","한화","유","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"957"
"2018-07-04","한화","기아","0","최원준","기아","유三","7206","0","2000","0","2000",0,"1011",7006,"0",0,0,0,5,1,1,0,"1064"
"2018-07-04","한화","기아","0","최재훈","한화","포","0","1110","0","1116","0",1019,"0",7104,"0",0,0,0,4,3,1,0,"1070"
"2018-07-04","한화","기아","0","최정민","기아","二","0","0","3000","7101","0",3000,"0",4105,"0",0,0,0,1,0,0,0,"1072"
"2018-07-04","한화","기아","0","최형우","기아","좌","0","7100","0","7006","0",3000,"1011",0,"0",0,0,0,3,1,1,1,"1085"
"2018-07-04","한화","기아","0","하주석","한화","유","0","7004","0","6300","0",7107,"0",0,"0",0,0,0,3,0,1,0,"1122"
"2018-07-04","한화","기아","0","한승택","기아","포","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"1132"
"2018-07-04","한화","기아","0","호잉","한화","우","3000","0","1011","2000","0",0,"2000",0,"2000",0,0,0,4,1,0,0,"1158"
"2018-07-05","한화","기아","0","강경학","한화","二","4102","0","7400","0","2000",0,"1011",0,"2000",0,0,0,4,1,0,0,"5"
"2018-07-05","한화","기아","0","김선빈","기아","유","7305","0","0","1011","0",7301,"0",7300,"0",0,0,0,4,1,1,0,"143"
"2018-07-05","한화","기아","0","김인환","한화","타","0","0","0","0","0",0,"0",7100,"0",0,0,0,1,0,0,0,"185"
"2018-07-05","한화","기아","0","김태균","한화","지","0","1017","0","7303","0",7003,"0",1011,"0",0,0,0,4,2,1,0,"243"
"2018-07-05","한화","기아","0","류승현","기아","三","0","7100","0","2000","0",0,"3000",0,"7212",0,0,0,3,0,0,0,"323"
"2018-07-05","한화","기아","0","박준태","기아","좌","0","0","2000","0","7100",0,"2000",0,"0",0,0,0,3,0,0,0,"436"
"2018-07-05","한화","기아","0","백창수","한화","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,1,0,"480"
"2018-07-05","한화","기아","0","서동욱","기아","一","0","2000","0","3000","0",0,"7006",0,"7101",0,0,0,3,0,0,0,"510"
"2018-07-05","한화","기아","0","송광민","한화","三","7001","0","2000","0","0",7107,"7104",0,"1011",0,0,0,5,1,0,0,"540"
"2018-07-05","한화","기아","0","신범수","기아","타포","0","0","0","0","0",0,"7101",0,"0",0,0,0,1,0,0,0,"563"
"2018-07-05","한화","기아","0","안치홍","기아","二","2000","0","0","1008","0",1011,"0",0,"0",0,0,0,3,2,0,1,"608"
"2018-07-05","한화","기아","0","양성우","한화","좌","0","1019","0","7001","0",0,"1017",7304,"0",0,0,0,4,2,2,1,"615"
"2018-07-05","한화","기아","0","이성열","한화","一","0","1019","0","7005","0",0,"1017",1301,"0",0,0,0,4,3,3,3,"764"
"2018-07-05","한화","기아","0","이영욱","기아","중","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"784"
"2018-07-05","한화","기아","0","이용규","한화","중","1017","7100","0","0","7306",0,"7101",0,"2000",0,0,0,5,1,0,1,"788"
"2018-07-05","한화","기아","0","장진혁","한화","타","0","0","0","0","0",0,"3000",0,"0",0,0,0,0,0,0,0,"911"
"2018-07-05","한화","기아","0","정은원","한화","유","0","0","0","0","0",0,"0",7304,"0",0,0,0,1,0,0,0,"957"
"2018-07-05","한화","기아","0","지성준","한화","포","0","1017","0","0","1017",0,"4100",0,"0",0,0,0,2,2,0,1,"1016"
"2018-07-05","한화","기아","0","최원준","기아","우중","7100","0","0","3000","0",7107,"0",7104,"0",0,0,0,3,0,1,0,"1064"
"2018-07-05","한화","기아","0","최재훈","한화","포","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"1070"
"2018-07-05","한화","기아","0","최정민","기아","중우","0","0","2000","0","2000",0,"0",1013,"0",0,0,0,3,1,0,0,"1072"
"2018-07-05","한화","기아","0","최형우","기아","지","0","2000","0","7206","0",2000,"0",0,"3000",0,0,0,3,0,0,0,"1085"
"2018-07-05","한화","기아","0","하주석","한화","유","0","7212","0","0","2000",0,"0",0,"0",0,0,0,2,0,0,0,"1122"
"2018-07-05","한화","기아","0","한승택","기아","포","0","0","7300","0","7005",0,"0",0,"0",0,0,0,2,0,0,0,"1132"
"2018-07-05","한화","기아","0","호잉","한화","우","7003","0","2000","0","0",7104,"0",1110,"7107",0,0,0,5,1,1,0,"1158"
"2018-07-05","한화","기아","0","홍재호","기아","유","0","0","0","0","0",0,"0",0,"1011",0,0,0,1,1,0,0,"1170"
"2018-07-06","한화","SK","0","강경학","한화","二","7107","0","7302","0","0",7100,"0",2000,"0",0,0,0,4,0,0,0,"5"
"2018-07-06","한화","SK","0","김강민","SK","중","0","1019","0","4104","0",1303,"0",0,"0",0,0,0,2,2,1,3,"73"
"2018-07-06","한화","SK","0","김동엽","SK","지","7101","0","2000","0","2000",0,"7104",0,"0",0,0,0,4,0,0,1,"105"
"2018-07-06","한화","SK","0","김성현","SK","二","0","1011","7006","0","0",7209,"0",2000,"0",0,0,0,4,1,1,0,"153"
"2018-07-06","한화","SK","0","김인환","한화","타지","0","0","0","0","0",0,"7102",0,"2000",0,0,0,2,0,0,0,"185"
"2018-07-06","한화","SK","0","김태균","한화","지","0","2000","0","2000","0",0,"0",0,"0",0,0,0,2,0,0,0,"243"
"2018-07-06","한화","SK","0","나주환","SK","유","4104","2000","0","2000","0",7102,"0",0,"0",0,0,0,3,0,0,0,"280"
"2018-07-06","한화","SK","0","노수광","SK","우","1019","7005","0","7006","0",1116,"0",0,"0",0,0,0,4,2,1,0,"289"
"2018-07-06","한화","SK","0","로맥","SK","一","3000","7304","0","0","2000",0,"7006",0,"0",0,0,0,3,0,0,0,"312"
"2018-07-06","한화","SK","0","박성한","SK","유","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"399"
"2018-07-06","한화","SK","0","백창수","한화","우","0","0","0","0","0",0,"0",0,"2000",0,0,0,1,0,0,0,"480"
"2018-07-06","한화","SK","0","송광민","한화","三","6002","0","0","2000","0",7102,"0",0,"0",0,0,0,3,0,0,0,"540"
"2018-07-06","한화","SK","0","양성우","한화","좌","0","1003","0","0","1018",0,"0",1011,"0",0,0,0,3,3,0,0,"615"
"2018-07-06","한화","SK","0","윤정우","SK","좌","0","1017","0","1012","0",1303,"0",0,"0",0,0,0,3,3,2,1,"719"
"2018-07-06","한화","SK","0","이성열","한화","一","0","7101","0","0","7005",0,"7101",0,"0",0,0,0,3,0,0,0,"764"
"2018-07-06","한화","SK","0","이성우","SK","타포","0","0","0","0","0",0,"0",1110,"0",0,0,0,1,1,0,0,"765"
"2018-07-06","한화","SK","0","이용규","한화","중","7101","0","7102","0","0",7005,"0",0,"0",0,0,0,3,0,0,0,"788"
"2018-07-06","한화","SK","0","이재원","SK","포","7003","0","1303","0","0",1011,"0",0,"0",0,0,0,3,2,1,1,"811"
"2018-07-06","한화","SK","0","장진혁","한화","중","0","0","0","0","0",0,"0",2000,"0",0,0,0,1,0,0,0,"911"
"2018-07-06","한화","SK","0","정은원","한화","유三","0","7107","0","0","7101",0,"0",1011,"0",0,0,0,3,1,0,0,"957"
"2018-07-06","한화","SK","0","정진기","SK","타좌","0","0","0","0","0",0,"0",7006,"0",0,0,0,1,0,0,0,"966"
"2018-07-06","한화","SK","0","지성준","한화","포","0","0","7104","0","2000",0,"0",7104,"0",0,0,0,3,0,0,0,"1016"
"2018-07-06","한화","SK","0","최정","SK","三","1013","0","7003","0","7101",0,"7006",0,"0",0,0,0,4,1,0,0,"1071"
"2018-07-06","한화","SK","0","하주석","한화","유","0","0","0","0","0",0,"0",0,"7104",0,0,0,1,0,0,0,"1122"
"2018-07-06","한화","SK","0","한동민","SK","우","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"1128"
"2018-07-06","한화","SK","0","호잉","한화","우","7403","0","0","7006","0",0,"2000",0,"0",0,0,0,3,0,0,0,"1158"
"2018-07-07","한화","SK","0","강경학","한화","二","0","7107","0","3100","0",7101,"0",1018,"0",0,0,0,3,1,0,0,"5"
"2018-07-07","한화","SK","0","김강민","SK","중","0","0","2000","0","7102",0,"7006",2000,"0",0,0,0,4,0,0,0,"73"
"2018-07-07","한화","SK","0","김성현","SK","二","0","0","0","0","0",0,"0",7104,"0",0,0,0,1,0,0,0,"153"
"2018-07-07","한화","SK","0","김태균","한화","지","0","2000","0","2000","0",1301,"0",7006,"0",0,0,0,4,1,1,3,"243"
"2018-07-07","한화","SK","0","김회성","한화","三","0","0","3000","0","7003",1017,"0",0,"7107",0,0,0,3,1,0,1,"269"
"2018-07-07","한화","SK","0","나주환","SK","유","0","7102","0","7101","0",7102,"0",7003,"0",0,0,0,4,0,0,0,"280"
"2018-07-07","한화","SK","0","노수광","SK","지","7001","0","3000","0","3100",0,"1019",0,"0",0,0,0,2,1,2,0,"289"
"2018-07-07","한화","SK","0","로맥","SK","一","7302","0","7005","0","7104",0,"1017",0,"0",0,0,0,4,1,1,2,"312"
"2018-07-07","한화","SK","0","백창수","한화","一","0","0","0","0","0",0,"0",2000,"0",0,0,0,1,0,0,0,"480"
"2018-07-07","한화","SK","0","양성우","한화","좌","7405","0","7001","0","2000",0,"7005",0,"0",0,0,0,4,0,0,0,"615"
"2018-07-07","한화","SK","0","이성열","한화","一","7005","0","7302","0","0",0,"0",0,"0",0,0,0,2,0,0,0,"764"
"2018-07-07","한화","SK","0","이성우","SK","포","0","2000","0","7004","0",0,"0",0,"0",0,0,0,2,0,0,0,"765"
"2018-07-07","한화","SK","0","이용규","한화","중","3000","0","1011","0","7005",2000,"0",0,"7100",0,0,0,4,1,0,0,"788"
"2018-07-07","한화","SK","0","이재원","SK","타포","0","0","0","0","0",0,"7107",3000,"0",0,0,0,1,0,0,0,"811"
"2018-07-07","한화","SK","0","정은원","한화","유","0","7006","0","7101","0",7300,"0",0,"0",0,0,0,3,0,0,0,"957"
"2018-07-07","한화","SK","0","정진기","SK","좌","0","7100","0","2000","0",1017,"2000",0,"0",0,0,0,4,1,0,0,"966"
"2018-07-07","한화","SK","0","지성준","한화","타","0","0","0","0","0",0,"0",0,"2000",0,0,0,1,0,0,0,"1016"
"2018-07-07","한화","SK","0","최재훈","한화","포","0","0","7107","0","1019",1017,"0",7407,"0",0,0,0,4,2,1,0,"1070"
"2018-07-07","한화","SK","0","최정","SK","三","7004","0","7006","0","0",7003,"1302",0,"0",0,0,0,4,1,1,2,"1071"
"2018-07-07","한화","SK","0","최항","SK","二","0","1017","0","3100","0",2000,"0",0,"0",0,0,0,2,1,0,0,"1081"
"2018-07-07","한화","SK","0","하주석","한화","타유","0","0","0","0","0",1011,"7107",0,"0",0,0,0,2,1,1,0,"1122"
"2018-07-07","한화","SK","0","한동민","SK","우","1019","0","1117","0","7005",0,"1118",0,"0",0,0,0,4,3,1,1,"1128"
"2018-07-07","한화","SK","0","호잉","한화","우","7005","0","0","7006","0",1011,"3000",0,"0",0,0,0,3,1,1,0,"1158"
"2018-07-08","한화","SK","0","강경학","한화","二","0","3000","0","7006","0",0,"7107",0,"7205",0,0,0,3,0,1,0,"5"
"2018-07-08","한화","SK","0","김동엽","SK","지","0","2000","0","7006","0",1017,"0",2000,"0",0,0,0,4,1,0,0,"105"
"2018-07-08","한화","SK","0","김성현","SK","二","0","3100","0","0","7006",3000,"0",0,"3000",0,0,0,1,0,0,0,"153"
"2018-07-08","한화","SK","0","김태균","한화","一","0","1012","7400","0","0",2000,"0",0,"1012",0,0,0,4,2,1,1,"243"
"2018-07-08","한화","SK","0","김회성","한화","三","0","7402","0","7104","0",0,"2000",0,"3000",0,0,0,3,0,0,0,"269"
"2018-07-08","한화","SK","0","나주환","SK","타유","0","0","0","0","0",7402,"0",0,"7006",0,0,0,2,0,0,0,"280"
"2018-07-08","한화","SK","0","노수광","SK","중","7006","7005","0","0","7100",0,"7101",0,"7104",0,0,0,5,0,0,0,"289"
"2018-07-08","한화","SK","0","로맥","SK","一","1008","0","7104","0","0",1303,"2000",0,"0",0,0,0,4,2,1,1,"312"
"2018-07-08","한화","SK","0","박성한","SK","유","0","7101","0","0","7100",0,"0",0,"0",0,0,0,2,0,0,0,"399"
"2018-07-08","한화","SK","0","양성우","한화","좌","7101","7100","0","0","7214",0,"0",1011,"0",0,0,0,4,1,0,0,"615"
"2018-07-08","한화","SK","0","윤정우","SK","좌","0","1013","0","7003","0",7102,"0",0,"7100",0,0,0,4,1,0,0,"719"
"2018-07-08","한화","SK","0","이성열","한화","지","7101","0","7104","0","0",2000,"0",0,"0",0,0,0,3,0,0,0,"764"
"2018-07-08","한화","SK","0","이용규","한화","중","7006","1019","0","0","1019",0,"0",7101,"0",0,0,0,4,2,0,2,"788"
"2018-07-08","한화","SK","0","이재원","SK","포","0","3000","0","7006","0",1110,"0",7101,"0",0,0,0,3,1,0,0,"811"
"2018-07-08","한화","SK","0","최재훈","한화","포","0","1017","0","2000","0",0,"7403",0,"7006",0,0,0,4,1,1,0,"1070"
"2018-07-08","한화","SK","0","최정","SK","三","2000","0","2000","0","0",1303,"0",7400,"0",0,0,0,4,1,1,1,"1071"
"2018-07-08","한화","SK","0","최진행","한화","타","0","0","0","0","0",0,"0",7102,"0",0,0,0,1,0,0,0,"1077"
"2018-07-08","한화","SK","0","하주석","한화","유","0","1118","0","0","7402",0,"0",2000,"0",0,0,0,3,1,1,2,"1122"
"2018-07-08","한화","SK","0","한동민","SK","우","2000","0","7407","0","0",2000,"7107",0,"0",0,0,0,4,0,0,0,"1128"
"2018-07-08","한화","SK","0","호잉","한화","우","0","7002","2000","0","0",7003,"0",0,"1023",0,0,0,4,1,1,0,"1158"
"2018-07-10","넥센","한화","0","강경학","한화","二","0","0","1304","2000","0",0,"3000",7405,"0",0,0,0,3,1,1,1,"5"
"2018-07-10","넥센","한화","0","김규민","넥센","중","7101","0","3000","0","7206",0,"0",7005,"0",0,0,0,3,0,1,0,"86"
"2018-07-10","넥센","한화","0","김민성","넥센","三","0","1019","0","2000","0",0,"2000",0,"7006",0,0,0,4,1,0,0,"119"
"2018-07-10","넥센","한화","0","김재현","넥센","포","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"199"
"2018-07-10","넥센","한화","0","김태균","한화","지","0","7301","0","1019","0",0,"7001",1118,"0",0,0,0,4,2,0,1,"243"
"2018-07-10","넥센","한화","0","김태완","넥센","지","0","2000","7006","0","0",7102,"0",0,"2000",0,0,0,4,0,0,0,"248"
"2018-07-10","넥센","한화","0","김하성","넥센","유","1019","0","1019","0","0",7005,"0",7102,"0",0,0,0,4,2,0,0,"256"
"2018-07-10","넥센","한화","0","김혜성","넥센","二","0","2000","0","2000","0",0,"7301",0,"0",0,0,0,3,0,0,0,"265"
"2018-07-10","넥센","한화","0","김회성","한화","一","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"269"
"2018-07-10","넥센","한화","0","박병호","넥센","一","7303","0","1019","0","0",7102,"0",0,"2000",0,0,0,4,1,0,1,"389"
"2018-07-10","넥센","한화","0","송광민","한화","三","2000","0","7101","0","0",2000,"0",2000,"0",0,0,0,4,0,0,0,"540"
"2018-07-10","넥센","한화","0","양성우","한화","좌","7100","0","3100","0","0",2000,"7005",0,"0",0,0,0,3,0,0,0,"615"
"2018-07-10","넥센","한화","0","이성열","한화","一","0","2000","0","1116","0",7402,"0",1118,"0",0,0,0,4,2,0,1,"764"
"2018-07-10","넥센","한화","0","이용규","한화","중","7101","0","7101","0","2000",0,"3100",0,"0",0,0,0,3,0,0,0,"788"
"2018-07-10","넥센","한화","0","이택근","넥센","좌","7102","0","7001","0","7100",0,"0",1019,"0",0,0,0,4,1,0,0,"847"
"2018-07-10","넥센","한화","0","장영석","넥센","타","0","0","0","0","0",0,"0",2000,"0",0,0,0,1,0,0,0,"903"
"2018-07-10","넥센","한화","0","장진혁","한화","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,1,0,"911"
"2018-07-10","넥센","한화","0","정은원","한화","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,1,0,"957"
"2018-07-10","넥센","한화","0","주효상","넥센","포","0","0","7102","0","1011",0,"0",0,"0",0,0,0,2,1,0,0,"1014"
"2018-07-10","넥센","한화","0","초이스","넥센","우","0","2000","0","2000","0",0,"7001",0,"0",0,0,0,3,0,0,0,"1038"
"2018-07-10","넥센","한화","0","최재훈","한화","포","0","0","1116","0","7003",0,"1017",2000,"0",0,0,0,4,2,0,0,"1070"
"2018-07-10","넥센","한화","0","하주석","한화","유","0","0","7104","0","7303",0,"7100",1011,"0",0,0,0,4,1,0,1,"1122"
"2018-07-10","넥센","한화","0","호잉","한화","우","0","7005","0","7104","0",1008,"0",1111,"0",0,0,0,4,2,1,0,"1158"
"2018-07-11","넥센","한화","0","강경학","한화","二一","7102","0","7100","0","1017",0,"7303",0,"3000",0,0,0,4,1,2,0,"5"
"2018-07-11","넥센","한화","0","고종욱","넥센","지","0","1303","7100","3000","5002",0,"0",0,"0",0,0,0,2,1,2,2,"46"
"2018-07-11","넥센","한화","0","김규민","넥센","좌","2000","0","1111","1019","2000",0,"3000",7101,"0",0,0,0,5,2,3,2,"86"
"2018-07-11","넥센","한화","0","김민성","넥센","三","0","3000","7000","1017","7102",0,"3000",0,"0",0,0,0,3,1,2,1,"119"
"2018-07-11","넥센","한화","0","김재현","넥센","포","0","0","0","0","0",0,"0",2000,"3100",0,0,0,1,0,0,0,"199"
"2018-07-11","넥센","한화","0","김태균","한화","一","0","1019","0","1019","0",0,"0",0,"0",0,0,0,2,2,0,0,"243"
"2018-07-11","넥센","한화","0","김태완","넥센","타지","0","0","0","0","0",0,"2000",0,"3100",0,0,0,1,0,0,0,"248"
"2018-07-11","넥센","한화","0","김하성","넥센","유三","3000","0","3000","1303","1205",0,"7104",7006,"0",0,0,0,4,2,2,3,"256"
"2018-07-11","넥센","한화","0","김혜성","넥센","二유","7304","7100","0","60007004","0",2000,"0",3000,"7101",0,0,0,6,0,1,0,"265"
"2018-07-11","넥센","한화","0","김회성","한화","타三","0","0","0","6002","1116",0,"1017",0,"7003",0,0,0,4,2,2,1,"269"
"2018-07-11","넥센","한화","0","박병호","넥센","一","2000","0","7005","1018","3000",0,"1304",0,"0",0,0,0,4,2,2,2,"389"
"2018-07-11","넥센","한화","0","송광민","한화","三","7102","0","0","0","0",0,"0",0,"0",0,0,0,1,0,0,0,"540"
"2018-07-11","넥센","한화","0","송성문","넥센","주二","0","0","0","0","0",0,"0",0,"7101",0,0,0,1,0,2,0,"543"
"2018-07-11","넥센","한화","0","양성우","한화","우","0","0","0","0","7402",7100,"0",7100,"0",0,0,0,3,0,0,0,"615"
"2018-07-11","넥센","한화","0","이성열","한화","지","0","2000","0","1019","7101",0,"0",1023,"2000",0,0,0,5,2,0,1,"764"
"2018-07-11","넥센","한화","0","이용규","한화","중","7101","0","7301","0","0",0,"0",0,"0",0,0,0,2,0,0,0,"788"
"2018-07-11","넥센","한화","0","임병욱","넥센","중","0","1301","0","20001117","0",7101,"7001",0,"1301",0,0,0,6,3,2,7,"871"
"2018-07-11","넥센","한화","0","장영석","넥센","一","0","0","0","0","0",0,"0",0,"2000",0,0,0,1,0,0,0,"903"
"2018-07-11","넥센","한화","0","장진혁","한화","중","0","0","0","0","2000",0,"2000",0,"1111",0,0,0,3,1,1,0,"911"
"2018-07-11","넥센","한화","0","정은원","한화","주二","0","0","0","0","1019",0,"7300",0,"1017",0,0,0,3,2,2,2,"957"
"2018-07-11","넥센","한화","0","주효상","넥센","포","0","7005","0","30002000","0",7101,"0",0,"0",0,0,0,3,0,1,0,"1014"
"2018-07-11","넥센","한화","0","지성준","한화","포","0","0","7102","7001","0",7001,"0",0,"0",0,0,0,3,0,0,0,"1016"
"2018-07-11","넥센","한화","0","초이스","넥센","우","0","7006","0","11161116","0",3000,"1303",0,"1019",0,0,0,5,4,5,3,"1038"
"2018-07-11","넥센","한화","0","최재훈","한화","포","0","0","0","0","0",0,"0",7006,"7001",0,0,0,2,0,0,0,"1070"
"2018-07-11","넥센","한화","0","최진행","한화","좌","0","2000","0","2000","0",6002,"0",1011,"1017",0,0,0,5,2,0,0,"1077"
"2018-07-11","넥센","한화","0","하주석","한화","유","0","1011","0","1116","0",7300,"0",2000,"1118",0,0,0,5,3,1,3,"1122"
"2018-07-11","넥센","한화","0","호잉","한화","우","0","7003","0","7004","0",0,"0",0,"0",0,0,0,2,0,0,0,"1158"
"2018-07-12","넥센","한화","0","강경학","한화","二","3000","1019","0","0","7006",2000,"0",2000,"0",0,0,0,4,1,0,1,"5"
"2018-07-12","넥센","한화","0","고종욱","넥센","지","7100","0","0","2000","0",2000,"0",0,"7303",0,0,0,4,0,0,0,"46"
"2018-07-12","넥센","한화","0","김규민","넥센","중","0","2000","0","0","7101",0,"7102",0,"0",0,0,0,3,0,0,0,"86"
"2018-07-12","넥센","한화","0","김민성","넥센","三","0","7104","0","3000","0",0,"7402",0,"1019",0,0,0,3,1,0,0,"119"
"2018-07-12","넥센","한화","0","김재현","넥센","포","0","0","7005","0","7004",0,"0",0,"0",0,0,0,2,0,0,0,"199"
"2018-07-12","넥센","한화","0","김태균","한화","지","7303","0","7206","0","7001",0,"1109",0,"0",0,0,0,4,1,0,1,"243"
"2018-07-12","넥센","한화","0","김태완","넥센","타","0","0","0","0","0",0,"7104",0,"0",0,0,0,1,0,0,0,"248"
"2018-07-12","넥센","한화","0","김하성","넥센","유","6002","0","3000","0","0",7407,"0",2000,"0",0,0,0,3,0,0,0,"256"
"2018-07-12","넥센","한화","0","김혜성","넥센","二","1003","0","1017","0","3100",0,"0",7005,"0",0,0,0,3,2,0,0,"265"
"2018-07-12","넥센","한화","0","김회성","한화","一","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"269"
"2018-07-12","넥센","한화","0","박병호","넥센","一","7104","0","1117","0","0",7002,"0",0,"2000",0,0,0,4,1,0,1,"389"
"2018-07-12","넥센","한화","0","송광민","한화","三","7006","7006","0","0","1017",0,"1017",0,"0",0,0,0,4,2,0,0,"540"
"2018-07-12","넥센","한화","0","양성우","한화","좌","0","0","0","0","0",0,"0",2000,"0",0,0,0,1,0,0,0,"615"
"2018-07-12","넥센","한화","0","이성열","한화","一","0","1302","2000","0","0",3000,"3000",0,"0",0,0,0,2,1,2,1,"764"
"2018-07-12","넥센","한화","0","이용규","한화","중","7100","3000","0","7003","0",3000,"0",7104,"0",0,0,0,3,0,0,0,"788"
"2018-07-12","넥센","한화","0","이택근","넥센","좌","7005","0","3000","0","7003",0,"0",7104,"0",0,0,0,3,0,1,0,"847"
"2018-07-12","넥센","한화","0","장진혁","한화","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"911"
"2018-07-12","넥센","한화","0","주효상","넥센","포","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"1014"
"2018-07-12","넥센","한화","0","지성준","한화","포","0","7004","0","1017","0",0,"0",0,"0",0,0,0,2,1,0,0,"1016"
"2018-07-12","넥센","한화","0","초이스","넥센","우","0","7104","0","7212","0",0,"1019",0,"7002",0,0,0,4,1,0,0,"1038"
"2018-07-12","넥센","한화","0","최재훈","한화","포","0","0","0","0","0",7206,"0",1011,"0",0,0,0,2,1,0,0,"1070"
"2018-07-12","넥센","한화","0","최진행","한화","좌","0","1116","0","7006","0",1011,"0",0,"0",0,0,0,3,2,1,0,"1077"
"2018-07-12","넥센","한화","0","하주석","한화","유","0","7005","0","2000","0",1011,"7104",0,"0",0,0,0,4,1,0,0,"1122"
"2018-07-12","넥센","한화","0","호잉","한화","우","1011","0","1012","0","7005",0,"7101",0,"0",0,0,0,4,2,1,0,"1158"
"2018-07-17","한화","KT","0","강경학","한화","二","2000","0","1017","0","1116",0,"1017",1011,"0",0,0,0,5,4,1,1,"5"
"2018-07-17","한화","KT","0","강백호","KT","지","2000","0","7104","0","1301",0,"7004",0,"7005",0,0,0,5,1,1,1,"16"
"2018-07-17","한화","KT","0","김태균","한화","一","0","7101","0","7005","1017",0,"0",3000,"0",0,0,0,3,1,0,1,"243"
"2018-07-17","한화","KT","0","김회성","한화","一","0","0","0","0","0",0,"0",0,"2000",0,0,0,1,0,0,0,"269"
"2018-07-17","한화","KT","0","로하스","KT","좌","3000","0","1003","0","1017",0,"2000",0,"3000",0,0,0,3,2,0,0,"320"
"2018-07-17","한화","KT","0","박경수","KT","二","7005","0","7003","0","7214",0,"6002",0,"2000",0,0,0,5,0,0,0,"372"
"2018-07-17","한화","KT","0","박기혁","KT","유","0","7102","0","2000","0",7300,"0",0,"0",0,0,0,3,0,0,0,"380"
"2018-07-17","한화","KT","0","송광민","한화","三","1301","0","2000","0","1011",0,"7219",0,"0",0,0,0,4,2,2,2,"540"
"2018-07-17","한화","KT","0","심우준","KT","타","0","0","0","0","0",0,"0",0,"1019",0,0,0,1,1,0,0,"584"
"2018-07-17","한화","KT","0","양성우","한화","타좌","0","0","0","0","0",0,"0",7004,"0",0,0,0,1,0,0,0,"615"
"2018-07-17","한화","KT","0","오태곤","KT","一","0","7102","0","2000","0",7104,"0",2000,"0",0,0,0,4,0,0,0,"644"
"2018-07-17","한화","KT","0","유한준","KT","중","3000","0","1013","0","3000",0,"7102",0,"0",0,0,0,2,1,0,0,"695"
"2018-07-17","한화","KT","0","이성열","한화","지","0","2000","0","3000","7101",0,"0",2000,"0",0,0,0,3,0,0,0,"764"
"2018-07-17","한화","KT","0","이용규","한화","중","7101","0","7407","0","2000",7100,"0",1017,"0",0,0,0,5,1,0,1,"788"
"2018-07-17","한화","KT","0","이진영","KT","우","3000","0","7006","0","1019",0,"0",7100,"0",0,0,0,3,1,0,0,"836"
"2018-07-17","한화","KT","0","이해창","KT","포","0","0","0","0","0",0,"0",0,"7002",0,0,0,1,0,0,0,"850"
"2018-07-17","한화","KT","0","장성우","KT","포","0","2000","0","1018","0",1011,"0",0,"0",0,0,0,3,2,0,0,"898"
"2018-07-17","한화","KT","0","장진혁","한화","주우","0","0","0","0","0",0,"0",0,"7102",0,0,0,1,0,1,0,"911"
